class,mr,run,AO_live,AO_killed,RO_live,RO_killed,CO_live,CO_killed,SO_live,SO_killed,LO_live,LO_killed,AS_live,AS_killed,DL_live,DL_killed,total_timeouts,total_exceptions,total_live,total_killed,error_score,mutant_score
ApacheMath,aggregate,7,0,11,0,4,0,1,0,0,0,1,0,0,1,5,3,13,1,22,1.6923076923076923,0.96
ApacheMath,aggregate,8,1,22,2,13,2,1,0,0,0,2,0,8,1,15,6,22,6,61,2.772727272727273,0.91
ApacheMath,aggregate,9,6,72,3,12,2,2,0,0,1,3,1,11,4,33,6,30,17,133,4.433333333333334,0.89
ApacheMath,aggregate,10,0,3,1,6,1,0,0,0,1,1,0,0,0,4,3,21,3,14,0.6666666666666666,0.82
ApacheMath,aggregate,11,2,16,1,17,1,5,0,0,0,1,0,4,0,16,3,26,4,59,2.269230769230769,0.94
ApacheMath,aggregate,12,2,24,0,4,0,1,0,0,0,1,0,0,2,10,5,14,4,40,2.857142857142857,0.91
ApacheMath,aggregate,13,9,89,1,23,0,4,0,0,0,6,2,6,12,61,9,115,24,189,1.6434782608695653,0.89
ApacheMath,aggregate,14,3,23,2,3,0,1,0,0,0,1,0,0,3,13,8,13,8,41,3.1538461538461537,0.84
ApacheMath,aggregate,15,0,18,0,4,0,1,0,0,0,2,0,4,0,11,3,12,0,40,3.3333333333333335,1.00
ApacheMath,aggregate,16,11,76,1,14,1,3,0,0,1,4,4,12,12,41,6,37,30,150,4.054054054054054,0.83
ApacheMath,aggregate,17,0,0,0,1,0,0,0,0,0,1,0,0,0,0,25,188,0,2,0.010638297872340425,1.00
ApacheMath,aggregate,18,0,3,0,3,0,1,0,0,0,2,0,0,0,5,8,27,0,14,0.5185185185185185,1.00
